time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-15 00:00:00+00:00,2.0,1.0,10,3
2025-01-16 00:00:00+00:00,1.0,1.0,2,2
2025-01-17 00:00:00+00:00,,,6,3
2025-01-18 00:00:00+00:00,2.0,1.0,14,1
2025-01-19 00:00:00+00:00,2.0,1.0,2,2
2025-01-20 00:00:00+00:00,1.0,1.0,8,4
2025-01-21 00:00:00+00:00,,,29,5
2025-01-22 00:00:00+00:00,,,5,2
2025-01-23 00:00:00+00:00,1.0,1.0,34,6
2025-01-24 00:00:00+00:00,3.0,2.0,4,2
2025-01-25 00:00:00+00:00,3.0,2.0,5,1
2025-01-26 00:00:00+00:00,2.0,1.0,12,1
2025-01-27 00:00:00+00:00,2.0,1.0,5,3
2025-01-28 00:00:00+00:00,,,5,3
