time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-29 00:00:00+00:00,2.0,2.0,1,1
2025-09-30 00:00:00+00:00,4.0,4.0,3,3
2025-10-01 00:00:00+00:00,2.0,2.0,74,3
2025-10-02 00:00:00+00:00,1.0,1.0,22,3
2025-10-03 00:00:00+00:00,5.0,5.0,2,1
2025-10-04 00:00:00+00:00,3.0,3.0,7,3
2025-10-05 00:00:00+00:00,5.0,5.0,29,5
2025-10-06 00:00:00+00:00,6.0,6.0,6,5
2025-10-07 00:00:00+00:00,5.0,5.0,2,2
2025-10-08 00:00:00+00:00,3.0,3.0,5,1
2025-10-09 00:00:00+00:00,4.0,4.0,2,2
2025-10-10 00:00:00+00:00,1.0,1.0,11,2
2025-10-11 00:00:00+00:00,3.0,3.0,3,3
2025-10-12 00:00:00+00:00,,,1,1
