time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-04 00:00:00+00:00,7,3,2.0,2.0
2025-12-05 00:00:00+00:00,7,7,21.0,3.0
2025-12-06 00:00:00+00:00,3,3,5.0,4.0
2025-12-07 00:00:00+00:00,10,6,,
2025-12-08 00:00:00+00:00,2,2,17.0,4.0
2025-12-09 00:00:00+00:00,2,2,11.0,5.0
2025-12-10 00:00:00+00:00,7,3,5.0,3.0
2025-12-11 00:00:00+00:00,3,3,1.0,1.0
2025-12-12 00:00:00+00:00,7,3,5.0,2.0
2025-12-13 00:00:00+00:00,7,3,55.0,4.0
2025-12-14 00:00:00+00:00,9,5,3.0,2.0
2025-12-15 00:00:00+00:00,7,3,2.0,2.0
2025-12-16 00:00:00+00:00,3,3,31.0,4.0
2025-12-17 00:00:00+00:00,1,1,4.0,1.0
