time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-25 00:00:00+00:00,40,11,0,0
2026-06-26 00:00:00+00:00,19,6,0,0
2026-06-27 00:00:00+00:00,12,5,0,0
2026-06-28 00:00:00+00:00,2,2,20,4
2026-06-29 00:00:00+00:00,21,7,0,0
2026-06-30 00:00:00+00:00,2,2,0,0
2026-07-01 00:00:00+00:00,7,2,0,0
2026-07-02 00:00:00+00:00,15,6,1,1
2026-07-03 00:00:00+00:00,3,3,1,1
2026-07-04 00:00:00+00:00,22,7,6,2
2026-07-05 00:00:00+00:00,10,6,4,3
2026-07-06 00:00:00+00:00,10,5,1,1
2026-07-07 00:00:00+00:00,14,7,1,1
2026-07-08 00:00:00+00:00,4,2,0,0
