time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-30 00:00:00+00:00,5,2,3,1
2025-01-31 00:00:00+00:00,5,2,5,2
2025-02-01 00:00:00+00:00,5,2,2,2
2025-02-02 00:00:00+00:00,4,2,8,3
2025-02-03 00:00:00+00:00,5,3,4,4
2025-02-04 00:00:00+00:00,6,3,26,3
2025-02-05 00:00:00+00:00,5,2,29,4
2025-02-06 00:00:00+00:00,5,2,5,4
2025-02-07 00:00:00+00:00,4,2,7,1
2025-02-08 00:00:00+00:00,3,2,3,2
2025-02-09 00:00:00+00:00,4,2,1,1
2025-02-10 00:00:00+00:00,1,1,19,1
2025-02-11 00:00:00+00:00,4,1,2,1
