referrer,views_total,views_unique
ya.ru,39,1
Google,12,4
yandex.ru,10,5
farmsoft.jp,8,2
Bing,2,2
yandex.by,2,1
yandex.com,2,1
github.com,1,1
yandex.uz,1,1
