time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-23 00:00:00+00:00,2,2,1,1
2025-11-24 00:00:00+00:00,2,2,4,2
2025-11-25 00:00:00+00:00,2,2,1,1
2025-11-26 00:00:00+00:00,3,3,12,2
2025-11-27 00:00:00+00:00,5,5,10,4
2025-11-28 00:00:00+00:00,2,2,22,2
2025-11-29 00:00:00+00:00,4,4,29,4
2025-11-30 00:00:00+00:00,1,1,3,2
2025-12-01 00:00:00+00:00,47,13,2,2
2025-12-02 00:00:00+00:00,41,10,13,3
2025-12-03 00:00:00+00:00,111,27,2,2
2025-12-04 00:00:00+00:00,7,3,2,2
2025-12-05 00:00:00+00:00,7,7,21,3
2025-12-06 00:00:00+00:00,1,1,5,4
