url_path,views_total,views_unique
/peff74/PIR_YX-358A/blob/main/PIR_33DC.jpg,19,5
/peff74/PIR_YX-358A/blob/main/PIR_230V_PCB_2.jpg,18,5
/peff74/PIR_YX-358A,17,8
/peff74/PIR_YX-358A/blob/main/PIR_230VAC.jpg,15,6
/peff74/PIR_YX-358A/blob/main/OnTime.jpg,13,6
/peff74/PIR_YX-358A/blob/main/PIR_230V_PCB.jpg,11,5
/peff74/PIR_YX-358A/blob/main/README.md,8,6
/peff74/PIR_YX-358A/blob/main/MOD_2.jpg,8,5
/peff74/PIR_YX-358A/blob/main/PIR_33V_PCB_1.jpg,8,5
/peff74/PIR_YX-358A/blob/main/PIR_33V_PCB_2(low).jpg,8,5
